2024-05-31-13:27:20, 4732.162, 2135.516, 1.4, 0.043, 0.681, 9.067, -2.672, -2.076, -0.336
2024-05-31-13:27:20, 4732.162, 2135.516, 1.4, 0.063, 0.664, 9.100, -2.870, -2.137, -0.427
2024-05-31-13:27:21, 4732.162, 2135.516, 1.4, 0.104, 0.663, 9.137, -2.519, -2.015, -0.443
2024-05-31-13:27:21, 4732.162, 2135.516, 1.4, 0.092, 0.594, 9.114, -2.702, -2.000, -0.473
2024-05-31-13:27:21, 4732.162, 2135.516, 1.4, 0.083, 0.655, 9.105, -2.489, -1.969, -0.382
2024-05-31-13:27:21, 4732.162, 2135.516, 1.4, 0.049, 0.676, 9.121, -2.611, -2.015, -0.443
2024-05-31-13:27:21, 4732.162, 2135.516, 1.4, 0.036, 0.660, 9.096, -2.656, -2.168, -0.412
2024-05-31-13:27:21, 4732.162, 2135.516, 1.4, 0.014, 0.599, 9.140, -2.702, -2.046, -0.397
2024-05-31-13:27:21, 4732.162, 2135.516, 1.4, 0.087, 0.652, 9.131, -2.809, -2.000, -0.244
2024-05-31-13:27:21, 4732.162, 2135.516, 1.4, 0.093, 0.646, 9.100, -2.534, -2.046, -0.397
2024-05-31-13:27:21, 4732.161, 2135.516, 11.1, 0.047, 0.317, 9.098, -2.550, -2.107, -0.519
2024-05-31-13:27:21, 4732.161, 2135.516, 11.1, 0.055, 0.668, 9.127, -2.534, -2.031, -0.397
2024-05-31-13:27:21, 4732.161, 2135.516, 11.1, 0.055, 0.619, 9.109, -2.473, -2.092, -0.427
2024-05-31-13:27:21, 4732.161, 2135.516, 11.1, 0.045, 0.684, 9.072, -2.534, -2.092, -0.397
2024-05-31-13:27:21, 4732.161, 2135.516, 0.6, 0.056, 0.630, 9.084, -2.779, -2.000, -0.473
2024-05-31-13:27:21, 4732.161, 2135.516, 0.6, 0.059, 0.655, 9.134, -2.534, -2.015, -0.443
2024-05-31-13:27:21, 4732.161, 2135.516, 0.6, 0.045, 0.674, 9.100, -2.611, -2.015, -0.382
2024-05-31-13:27:22, 4732.161, 2135.516, 0.6, 0.041, 0.657, 9.123, -2.718, -2.122, -0.397
2024-05-31-13:27:22, 4732.161, 2135.516, 0.6, 0.055, 0.620, 9.063, -2.534, -2.015, -0.382
2024-05-31-13:27:22, 4732.161, 2135.516, 0.6, 0.028, 0.650, 9.134, -2.580, -2.168, -0.305
2024-05-31-13:27:22, 4732.161, 2135.516, 0.6, 0.049, 0.670, 9.085, -2.565, -1.939, -0.382
2024-05-31-13:27:22, 4732.161, 2135.516, 0.6, 0.072, 0.643, 9.114, -2.656, -2.046, -0.366
2024-05-31-13:27:22, 4732.161, 2135.516, 0.6, 0.048, 0.643, 9.090, -2.641, -2.076, -0.443
2024-05-31-13:27:22, 4732.161, 2135.516, 0.6, 0.041, 0.697, 9.143, -2.504, -2.031, -0.305
2024-05-31-13:27:22, 4732.161, 2135.515, 11.1, 0.034, 0.662, 9.129, -2.580, -1.908, -0.290
2024-05-31-13:27:22, 4732.161, 2135.515, 11.1, 0.057, 0.644, 9.068, -2.641, -2.092, -0.275
2024-05-31-13:27:22, 4732.161, 2135.515, 11.1, 0.030, 0.657, 9.069, -2.565, -1.969, -0.412
2024-05-31-13:27:22, 4732.161, 2135.515, 11.1, 0.042, 0.679, 9.093, -2.702, -2.031, -0.397
2024-05-31-13:27:22, 4732.161, 2135.515, 0.8, 0.028, 0.664, 9.120, -2.626, -2.015, -0.336
2024-05-31-13:27:22, 4732.161, 2135.515, 0.8, 0.107, 0.698, 9.093, -2.626, -2.076, -0.366
2024-05-31-13:27:22, 4732.161, 2135.515, 0.8, 0.012, 0.657, 9.090, -2.656, -2.061, -0.412
2024-05-31-13:27:23, 4732.161, 2135.515, 0.8, 0.045, 0.645, 9.046, -2.672, -2.061, -0.275
2024-05-31-13:27:23, 4732.161, 2135.515, 0.8, 0.074, 0.634, 9.153, -2.595, -2.000, -0.351
2024-05-31-13:27:23, 4732.161, 2135.515, 0.8, 0.023, 0.652, 9.121, -2.626, -1.985, -0.366
2024-05-31-13:27:23, 4732.161, 2135.515, 0.8, 0.036, 0.656, 9.117, -2.580, -2.000, -0.519
2024-05-31-13:27:23, 4732.161, 2135.515, 0.8, 0.017, 0.667, 9.091, -2.504, -2.092, -0.397
2024-05-31-13:27:23, 4732.161, 2135.515, 0.8, 0.042, 0.684, 9.068, -2.580, -2.000, -0.397
2024-05-31-13:27:23, 4732.161, 2135.515, 0.8, 0.049, 0.672, 9.146, -2.641, -2.046, -0.412
2024-05-31-13:27:23, 4732.161, 2135.515, 11.1, 0.084, 0.636, 9.063, -2.519, -2.061, -0.397
2024-05-31-13:27:23, 4732.161, 2135.515, 11.1, 0.059, 0.663, 9.105, -2.626, -2.000, -0.397
2024-05-31-13:27:23, 4732.161, 2135.515, 11.1, 0.035, 0.652, 9.143, -2.534, -2.000, -0.351
2024-05-31-13:27:23, 4732.161, 2135.515, 11.1, 0.079, 0.678, 9.100, -2.580, -2.076, -0.382
2024-05-31-13:27:23, 4732.161, 2135.515, 2.2, 0.051, 0.624, 9.109, -2.611, -2.000, -0.427
2024-05-31-13:27:23, 4732.161, 2135.515, 2.2, 0.047, 0.626, 9.099, -2.611, -2.061, -0.504
2024-05-31-13:27:24, 4732.161, 2135.515, 2.2, 0.014, 0.648, 9.080, -2.565, -2.000, -0.397
2024-05-31-13:27:24, 4732.161, 2135.515, 2.2, 0.060, 0.627, 9.135, -2.595, -2.076, -0.504
2024-05-31-13:27:24, 4732.161, 2135.515, 2.2, 0.057, 0.624, 9.099, -2.656, -2.015, -0.351
2024-05-31-13:27:24, 4732.161, 2135.515, 2.2, 0.054, 0.645, 9.140, -2.565, -2.153, -0.397
2024-05-31-13:27:24, 4732.161, 2135.515, 2.2, 0.061, 0.684, 9.115, -2.687, -2.107, -0.412
2024-05-31-13:27:24, 4732.161, 2135.515, 2.2, 0.037, 0.650, 9.094, -2.702, -1.985, -0.366
2024-05-31-13:27:24, 4732.161, 2135.515, 2.2, 0.050, 0.664, 9.152, -2.656, -2.015, -0.336
2024-05-31-13:27:24, 4732.161, 2135.515, 2.2, 0.049, 0.638, 9.108, -2.656, -1.969, -0.336
2024-05-31-13:27:24, 4732.161, 2135.514, 11.1, 0.023, 0.673, 9.100, -2.519, -2.076, -0.351
2024-05-31-13:27:24, 4732.161, 2135.514, 11.1, 0.006, 0.654, 9.117, -2.656, -2.061, -0.366
2024-05-31-13:27:24, 4732.161, 2135.514, 11.1, 0.014, 0.645, 9.104, -2.580, -1.969, -0.443
